"Page","Line","ImageSrc","Alt","Status"
"blog/asset-performance-dashboards-what-to-track.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/asset-performance-dashboards-what-to-track.html","77","../assets/images_blog/asset-dashboards-hero.jpg","Asset Performance Dashboards: What Metrics Actually Matter — From Uptime to Cost Per Output","ok"
"blog/asset-performance-dashboards-what-to-track.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/asset-performance-dashboards-what-to-track.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/asset-register-single-source-of-truth.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/asset-register-single-source-of-truth.html","77","../assets/images_blog/asset-register-hero.jpg","The Asset Register: How to Build the Single Source of Truth That Makes Every Other EAM Function Work","ok"
"blog/asset-register-single-source-of-truth.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/asset-register-single-source-of-truth.html","339","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/compliance-audit-trails-eam.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/compliance-audit-trails-eam.html","77","../assets/images_blog/compliance-audit-trails-hero.jpg","Compliance and Audit Trails: How to Never Fail an Inspection Again With Complete Asset Compliance Visibility","ok"
"blog/compliance-audit-trails-eam.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/compliance-audit-trails-eam.html","339","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/construction-infrastructure-site-asset-tracking.html","23","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/construction-infrastructure-site-asset-tracking.html","84","../assets/images_blog/construction-infrast.jpg","Construction & Infrastructure: Site Asset Tracking","ok"
"blog/construction-infrastructure-site-asset-tracking.html","84","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/construction-infrastructure-site-asset-tracking.html","274","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/cost-analytics-maintenance-budget-savings.html","23","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/cost-analytics-maintenance-budget-savings.html","84","../assets/images_blog/cost-analytics-maint.jpg","Cost Analytics: Finding Hidden Savings in Your Maintenance Budget","ok"
"blog/cost-analytics-maintenance-budget-savings.html","84","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/cost-analytics-maintenance-budget-savings.html","274","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/digital-twins-and-eam-next-frontier.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/digital-twins-and-eam-next-frontier.html","77","../assets/images_blog/digital-twins-eam-hero.jpg","Digital Twins and EAM: The Next Frontier Where Every ₹ Crore Asset Lives Twice — Physical and Virtual","ok"
"blog/digital-twins-and-eam-next-frontier.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/digital-twins-and-eam-next-frontier.html","377","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/eam-for-cfos-how-finance-reads-asset-data.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/eam-for-cfos-how-finance-reads-asset-data.html","77","../assets/images_blog/eam-for-cfos-hero.jpg","EAM for CFOs: How Finance Actually Reads Asset Data — Capex Planning, Depreciation Accuracy and ₹ Crore Savings","ok"
"blog/eam-for-cfos-how-finance-reads-asset-data.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/eam-for-cfos-how-finance-reads-asset-data.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/eam-implementation-roadmap-indian-enterprises.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/eam-implementation-roadmap-indian-enterprises.html","77","../assets/images_blog/eam-implementation-roadmap-hero.jpg","EAM Implementation Roadmap: The 5 Failure Patterns Indian Enterprises Must Avoid and How to Get It Right","ok"
"blog/eam-implementation-roadmap-indian-enterprises.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/eam-implementation-roadmap-indian-enterprises.html","320","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/eam-vs-cmms-vs-erp-differences.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/eam-vs-cmms-vs-erp-differences.html","77","../assets/images_blog/eam-vs-cmms-vs-erp-hero.jpg","EAM vs CMMS vs ERP: The Real Differences Every Indian Operations Manager Must Understand","ok"
"blog/eam-vs-cmms-vs-erp-differences.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/eam-vs-cmms-vs-erp-differences.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/education-campus-infrastructure-management.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/education-campus-infrastructure-management.html","77","../assets/images_blog/education-campus-infrastructure-management-hero.jpg","Education: Campus Infrastructure Asset Management","ok"
"blog/education-campus-infrastructure-management.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/education-campus-infrastructure-management.html","320","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/energy-monitoring-sustainability-analytics-eam.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/energy-monitoring-sustainability-analytics-eam.html","77","../assets/images_blog/energy-monitoring-hero.jpg","Energy Monitoring &amp; Sustainability Analytics in EAM: From ₹ Crore Utility Bills to SEC Compliance and ESG Leadership","ok"
"blog/energy-monitoring-sustainability-analytics-eam.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/energy-monitoring-sustainability-analytics-eam.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/energy-utilities-grid-asset-management.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/energy-utilities-grid-asset-management.html","77","../assets/images_blog/energy-utilities-grid-hero.jpg","Energy &amp; Utilities: Grid Asset Management in India — Why Transmission Failures Are the Silent Killer of Power Supply Reliability","ok"
"blog/energy-utilities-grid-asset-management.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/energy-utilities-grid-asset-management.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/food-beverage-equipment-hygiene-fssai.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/food-beverage-equipment-hygiene-fssai.html","77","../assets/images_blog/food-beverage-fssai-hero.jpg","Food &amp; Beverage Equipment Hygiene: FSSAI Compliance Traps That Shut Down Indian Plants — And How EAM Keeps You Audit-Ready","ok"
"blog/food-beverage-equipment-hygiene-fssai.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/food-beverage-equipment-hygiene-fssai.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/government-psu-public-asset-accountability.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/government-psu-public-asset-accountability.html","77","../assets/images_blog/government-psu-hero.jpg","Government &amp; PSU: Public Asset Accountability — CAG Audits, RTI Queries and EAM for Transparent Lifecycle Management","ok"
"blog/government-psu-public-asset-accountability.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/government-psu-public-asset-accountability.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/healthcare-medical-equipment-compliance.html","23","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/healthcare-medical-equipment-compliance.html","84","../assets/images_blog/healthcare-medical-e.jpg","Healthcare: Medical Equipment Compliance is Non-Negotiable","ok"
"blog/healthcare-medical-equipment-compliance.html","84","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/healthcare-medical-equipment-compliance.html","274","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/hospitality-hotels-resorts-facility-eam.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/hospitality-hotels-resorts-facility-eam.html","77","../assets/images_blog/hospitality-hotels-resorts-facility-eam-hero.jpg","Hospitality: Hotels, Resorts and Facility EAM","ok"
"blog/hospitality-hotels-resorts-facility-eam.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/hospitality-hotels-resorts-facility-eam.html","339","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/index.html","25","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/index.html","53","../assets/images_blog/scorp_blog_hero.png","Blog Hero","ok"
"blog/index.html","241","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/index.html","563","${blog.image}","${blog.title}","ok"
"blog/iot-integration-with-eam-sensors-to-work-orders.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/iot-integration-with-eam-sensors-to-work-orders.html","77","../assets/images_blog/iot-eam-integration-hero.jpg","IoT Integration with EAM: Sensors That Work During Indian Manufacturing Reality","ok"
"blog/iot-integration-with-eam-sensors-to-work-orders.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/iot-integration-with-eam-sensors-to-work-orders.html","320","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/it-parks-commercial-real-estate-eam.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/it-parks-commercial-real-estate-eam.html","77","../assets/images_blog/it-parks-commercial-hero.jpg","IT Parks &amp; Commercial Real Estate: EAM for High-Density Data-Driven Buildings Where Downtime Costs ₹10 Lakh Per Hour","ok"
"blog/it-parks-commercial-real-estate-eam.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/it-parks-commercial-real-estate-eam.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/land-air-water-vehicles-eam.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/land-air-water-vehicles-eam.html","77","../assets/images_blog/land-air-water-vehicles-hero.jpg","Land, Air and Water: Managing Every Vehicle Your Business Operates — One EAM to Rule All Three","ok"
"blog/land-air-water-vehicles-eam.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/land-air-water-vehicles-eam.html","396","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/logistics-warehousing-fleet-facility-management.html","23","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/logistics-warehousing-fleet-facility-management.html","84","../assets/images_blog/logistics-warehousin.jpg","Logistics & Warehousing: Fleet + Facility Management","ok"
"blog/logistics-warehousing-fleet-facility-management.html","84","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/logistics-warehousing-fleet-facility-management.html","274","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/maintenance-kpis-that-actually-matter.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/maintenance-kpis-that-actually-matter.html","77","../assets/images_blog/maintenance-kpis-that-actually-matter-hero.jpg","Maintenance KPIs That Actually Matter: The Metrics Indian Enterprises Must Track to Move From Reactive to Proactive Operations","ok"
"blog/maintenance-kpis-that-actually-matter.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/maintenance-kpis-that-actually-matter.html","396","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/making-business-case-for-eam-investment.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/making-business-case-for-eam-investment.html","77","../assets/images_blog/eam-business-case-hero.jpg","Making The Business Case For EAM Investment: ₹25 Lakh Payback in 14 Months For Indian MSMEs","ok"
"blog/making-business-case-for-eam-investment.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/making-business-case-for-eam-investment.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/manufacturing-equipment-downtime-eam.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/manufacturing-equipment-downtime-eam.html","77","../assets/images_blog/manufacturing-downtime-hero.jpg","Manufacturing: Heavy Equipment Downtime Costs More Than You Think","ok"
"blog/manufacturing-equipment-downtime-eam.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/manufacturing-equipment-downtime-eam.html","320","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/mobile-eam-field-technician-revolution.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/mobile-eam-field-technician-revolution.html","77","../assets/images_blog/mobile-eam-field-technician-hero.jpg","Mobile EAM: How Putting the Work Order in the Technician's Hand Changes Everything on the Factory Floor","ok"
"blog/mobile-eam-field-technician-revolution.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/mobile-eam-field-technician-revolution.html","339","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/mtbf-mttr-reliability-numbers-guide.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/mtbf-mttr-reliability-numbers-guide.html","77","../assets/images_blog/mtbf-mttr-hero.jpg","MTBF, MTTR and Reliability Metrics: Target Numbers Every Indian Operations Manager Must Know","ok"
"blog/mtbf-mttr-reliability-numbers-guide.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/mtbf-mttr-reliability-numbers-guide.html","358","../assets/images/Scorp-Logo.png","Scorptech","ok"
"blog/oee-overall-equipment-effectiveness-guide.html","21","../assets/images/Scorp-Logo.png","SCORP","ok"
"blog/oee-overall-equipment-effectiveness-guide.html","77","../assets/images_blog/oee-overall-equipment-effectiveness-hero.jpg","OEE Explained: The One Metric That Tells You Exactly How Well Your Factory Is Really Running","ok"
"blog/oee-overall-equipment-effectiveness-guide.html","77","../assets/images_blog/{{IMAGE_FILE}}","","missing_alt"
"blog/oee-overall-equipment-effectiveness-guide.html","339","../assets/images/Scorp-Logo.png","Scorptech","ok"
